method,seed,fault_type,fault_realization,subset,metric,value,n,inference_ms_per_observation
RO-PDRF-EMA95,103,stuck_at,70006,all,macro_auroc,0.8155717753213793,4364,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,all,macro_auprc,0.5522657647180209,4364,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,all,nll,2.4017491205077026,4364,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,all,brier,0.7649879635414605,4364,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,all,ece15,0.3219924814227412,4364,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,affected,accuracy,0.42662721893491123,1690,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,affected,macro_f1,0.42283222636644363,1690,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,affected,macro_auroc,0.7745483344692219,1690,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,affected,macro_auprc,0.5064935547125449,1690,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,affected,nll,3.2781162678976705,1690,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,affected,brier,0.9636563927384753,1690,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,affected,ece15,0.43888778222735814,1690,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,unaffected,accuracy,0.5669409124906507,2674,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,unaffected,macro_f1,0.5425196030685243,2674,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,unaffected,macro_auroc,0.8587441334002701,2674,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,unaffected,macro_auprc,0.6197988403924087,2674,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,unaffected,nll,1.847874595792277,2674,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,unaffected,brier,0.6394271388058752,2674,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70006,unaffected,ece15,0.24811326919113777,2674,0.0016111365688484978
RO-PDRF-EMA95,103,stuck_at,70007,all,accuracy,0.5192483959670028,4364,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,all,macro_f1,0.5145219322429867,4364,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,all,macro_auroc,0.8234125701879722,4364,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,all,macro_auprc,0.5636501676517548,4364,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,all,nll,2.2029170759819134,4364,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,all,brier,0.7245234243099972,4364,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,all,ece15,0.29654847039720744,4364,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,affected,accuracy,0.4398843930635838,1730,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,affected,macro_f1,0.4369425339156012,1730,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,affected,macro_auroc,0.7863000348936494,1730,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,affected,macro_auprc,0.5255480005277201,1730,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,affected,nll,2.8450297039687977,1730,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,affected,brier,0.869600709459046,1730,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,affected,ece15,0.37884861327320163,1730,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,unaffected,accuracy,0.5713743356112376,2634,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,unaffected,macro_f1,0.5461210307690161,2634,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,unaffected,macro_auroc,0.8637007504336282,2634,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,unaffected,macro_auprc,0.6189026299915145,2634,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,unaffected,nll,1.7811802322395787,2634,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,unaffected,brier,0.6292372803054967,2634,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70007,unaffected,ece15,0.24266628930083528,2634,0.0015102887285427693
RO-PDRF-EMA95,103,stuck_at,70008,all,accuracy,0.535288725939505,4364,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,all,macro_f1,0.5054073523206525,4364,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,all,macro_auroc,0.8407494150201885,4364,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,all,macro_auprc,0.5812050644077117,4364,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,all,nll,2.0464724040053923,4364,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,all,brier,0.6850999082483702,4364,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,all,ece15,0.2678306705491681,4364,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,affected,accuracy,0.44738389182833627,1701,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,affected,macro_f1,0.41954572103650917,1701,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,affected,macro_auroc,0.8082823278880009,1701,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,affected,macro_auprc,0.5349413662460106,1701,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,affected,nll,2.5125424068659856,1701,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,affected,brier,0.8194119517057548,1701,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,affected,ece15,0.34014765906866545,1701,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,unaffected,accuracy,0.591438227562899,2663,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,unaffected,macro_f1,0.5603570292672448,2663,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,unaffected,macro_auroc,0.8699729716028269,2663,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,unaffected,macro_auprc,0.6314383102014821,2663,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,unaffected,nll,1.7487686582803197,2663,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,unaffected,brier,0.5993076491717606,2663,0.0014898487629550726
RO-PDRF-EMA95,103,stuck_at,70008,unaffected,ece15,0.22163800697688363,2663,0.0014898487629550726
RO-PDRF-EMA99,103,gaussian,70001,all,accuracy,0.5675985334555453,4364,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,all,macro_f1,0.5318582701268783,4364,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,all,macro_auroc,0.8422978029633392,4364,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,all,macro_auprc,0.5780076598415674,4364,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,all,nll,1.9649218215476245,4364,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,all,brier,0.6748938890315516,4364,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,all,ece15,0.25666455104332464,4364,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,affected,accuracy,0.5008498583569405,1765,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,affected,macro_f1,0.4745317659865236,1765,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,affected,macro_auroc,0.7989746260499139,1765,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,affected,macro_auprc,0.5031136175542028,1765,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,affected,nll,2.4932383027103087,1765,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,affected,brier,0.797476495345916,1765,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,affected,ece15,0.3203727742936726,1765,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,unaffected,accuracy,0.6129280492497114,2599,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,unaffected,macro_f1,0.5695527896950707,2599,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,unaffected,macro_auroc,0.8750845353844623,2599,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,unaffected,macro_auprc,0.6448699371790795,2599,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,unaffected,nll,1.6061382166025935,2599,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,unaffected,brier,0.5916471402262983,2599,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70001,unaffected,ece15,0.2133997661327114,2599,0.0019296516970463275
RO-PDRF-EMA99,103,gaussian,70002,all,accuracy,0.556141154903758,4364,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,all,macro_f1,0.5211074056646875,4364,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,all,macro_auroc,0.8428129355251465,4364,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,all,macro_auprc,0.5815767125667183,4364,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,all,nll,1.9314242249038658,4364,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,all,brier,0.6819462945423679,4364,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,all,ece15,0.2603747675606791,4364,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,affected,accuracy,0.4952058657642414,1773,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,affected,macro_f1,0.46500801944895365,1773,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,affected,macro_auroc,0.8036901700106931,1773,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,affected,macro_auprc,0.5122832646125158,1773,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,affected,nll,2.369005573985798,1773,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,affected,brier,0.7917825808528652,1773,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,affected,ece15,0.31855188712721416,1773,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,unaffected,accuracy,0.5978386723272867,2591,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,unaffected,macro_f1,0.5589596900159234,2591,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,unaffected,macro_auroc,0.8733051461306522,2591,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,unaffected,macro_auprc,0.6494055166641856,2591,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,unaffected,nll,1.631990904980181,2591,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,unaffected,brier,0.6067862267583031,2591,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70002,unaffected,ece15,0.22096445326039524,2591,0.001375320801858412
RO-PDRF-EMA99,103,gaussian,70003,all,accuracy,0.5630155820348305,4364,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,all,macro_f1,0.5268957990794124,4364,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,all,macro_auroc,0.8445697199866612,4364,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,all,macro_auprc,0.5835000800426026,4364,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,all,nll,1.9289816498087078,4364,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,all,brier,0.6722695130082228,4364,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,all,ece15,0.25653037506707976,4364,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,affected,accuracy,0.5002829654782116,1767,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,affected,macro_f1,0.46887107236086417,1767,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,affected,macro_auroc,0.8067550225802385,1767,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,affected,macro_auprc,0.5166734089923548,1767,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,affected,nll,2.4003705172094834,1767,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,affected,brier,0.7858541526982693,1767,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,affected,ece15,0.3229095986588364,1767,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,unaffected,accuracy,0.6056988833269157,2597,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,unaffected,macro_f1,0.5644038895404998,2597,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,unaffected,macro_auroc,0.8739532246993972,2597,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,unaffected,macro_auprc,0.6456365853527295,2597,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,unaffected,nll,1.6082484466138023,2597,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,unaffected,brier,0.5949864716788766,2597,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70003,unaffected,ece15,0.21136587486388275,2597,0.0014952566467953707
RO-PDRF-EMA99,103,gaussian,70004,all,accuracy,0.5712648945921174,4364,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,all,macro_f1,0.5353592307940999,4364,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,all,macro_auroc,0.8482274605225563,4364,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,all,macro_auprc,0.5920496250840818,4364,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,all,nll,1.9017113373466665,4364,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,all,brier,0.6652885437566022,4364,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,all,ece15,0.24891911193687472,4364,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,affected,accuracy,0.522274325908558,1706,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,affected,macro_f1,0.4921874384886689,1706,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,affected,macro_auroc,0.8145134871329431,1706,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,affected,macro_auprc,0.5339531292323112,1706,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,affected,nll,2.294425759165981,1706,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,affected,brier,0.7642317595505856,1706,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,affected,ece15,0.3010655998449952,1706,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,unaffected,accuracy,0.6027088036117382,2658,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,unaffected,macro_f1,0.5615492667565487,2658,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,unaffected,macro_auroc,0.8746199449726175,2658,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,unaffected,macro_auprc,0.6442415881833785,2658,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,unaffected,nll,1.6496530967056768,2658,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,unaffected,brier,0.6017832291800274,2658,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70004,unaffected,ece15,0.21633034919867217,2658,0.001537557290391066
RO-PDRF-EMA99,103,gaussian,70005,all,accuracy,0.5673693858845096,4364,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,all,macro_f1,0.5326775807910105,4364,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,all,macro_auroc,0.8482199657037482,4364,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,all,macro_auprc,0.5974145131491793,4364,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,all,nll,1.8948062873838973,4364,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,all,brier,0.6660212509559373,4364,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,all,ece15,0.2542918558573089,4364,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,affected,accuracy,0.5093786635404455,1706,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,affected,macro_f1,0.4823264890399928,1706,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,affected,macro_auroc,0.8065901932084297,1706,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,affected,macro_auprc,0.5270440951246136,1706,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,affected,nll,2.385488710924571,1706,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,affected,brier,0.7790042307979962,1706,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,affected,ece15,0.31579361665570305,1706,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,unaffected,accuracy,0.6045899172310008,2658,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,unaffected,macro_f1,0.561370554234057,2658,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,unaffected,macro_auroc,0.878440505075664,2658,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,unaffected,macro_auprc,0.6527523970053444,2658,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,unaffected,nll,1.579868659633563,2658,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,unaffected,brier,0.5935047108466249,2658,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70005,unaffected,ece15,0.21481783584915126,2658,0.0015921402439508351
RO-PDRF-EMA99,103,gaussian,70006,all,accuracy,0.5618698441796517,4364,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,all,macro_f1,0.5258635320725096,4364,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,all,macro_auroc,0.8425802201276432,4364,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,all,macro_auprc,0.580224857939298,4364,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,all,nll,1.9516184835342238,4364,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,all,brier,0.6799612944594164,4364,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,all,ece15,0.25970667842724365,4364,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,affected,accuracy,0.5017751479289941,1690,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,affected,macro_f1,0.47227393103531545,1690,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,affected,macro_auroc,0.8011281102119385,1690,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,affected,macro_auprc,0.5056693157325907,1690,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,affected,nll,2.425444012161006,1690,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,affected,brier,0.7928797226814868,1690,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,affected,ece15,0.3193310980260725,1690,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,unaffected,accuracy,0.599850411368736,2674,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,unaffected,macro_f1,0.5596105121415288,2674,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,unaffected,macro_auroc,0.8727744852910174,2674,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,unaffected,macro_auprc,0.6456840165024916,2674,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,unaffected,nll,1.6521550791291144,2674,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,unaffected,brier,0.6085954965180184,2674,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70006,unaffected,ece15,0.22223557967611812,2674,0.0015219065054907959
RO-PDRF-EMA99,103,gaussian,70007,all,accuracy,0.5609532538955087,4364,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,all,macro_f1,0.5250129057900735,4364,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,all,macro_auroc,0.8400811545778843,4364,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,all,macro_auprc,0.5737922142384805,4364,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,all,nll,1.9997447476378245,4364,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,all,brier,0.6823315614952901,4364,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,all,ece15,0.2624215688197903,4364,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,affected,accuracy,0.49421965317919075,1730,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,affected,macro_f1,0.4664219530768512,1730,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,affected,macro_auroc,0.7940597254477172,1730,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,affected,macro_auprc,0.4956497603080047,1730,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,affected,nll,2.5156210956455722,1730,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,affected,brier,0.8007353016066324,1730,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,affected,ece15,0.32534112570258233,1730,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,unaffected,accuracy,0.6047835990888383,2634,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,unaffected,macro_f1,0.5613402177843373,2634,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,unaffected,macro_auroc,0.8741052258400206,2634,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,unaffected,macro_auprc,0.6419351101646401,2634,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,unaffected,nll,1.6609193558180058,2634,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,unaffected,brier,0.6045644884532922,2634,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70007,unaffected,ece15,0.2210961792988585,2634,0.0015031164083083516
RO-PDRF-EMA99,103,gaussian,70008,all,accuracy,0.5646196150320807,4364,0.001452016497673646
RO-PDRF-EMA99,103,gaussian,70008,all,macro_f1,0.5286957958536422,4364,0.001452016497673646
RO-PDRF-EMA99,103,gaussian,70008,all,macro_auroc,0.8440713813976523,4364,0.001452016497673646
RO-PDRF-EMA99,103,gaussian,70008,all,macro_auprc,0.5833159499122736,4364,0.001452016497673646
