seed,method,fault,true_class,pred_class,count
108,UF,silent_gaussian,6,5,60
108,UF,silent_gaussian,6,6,279
108,UF,gain_loss,1,1,365
108,UF,gain_loss,1,2,27
108,UF,gain_loss,1,3,5
108,UF,gain_loss,1,4,132
108,UF,gain_loss,1,5,122
108,UF,gain_loss,1,6,40
108,UF,gain_loss,2,1,50
108,UF,gain_loss,2,2,513
108,UF,gain_loss,2,3,21
108,UF,gain_loss,2,4,13
108,UF,gain_loss,2,5,57
108,UF,gain_loss,2,6,31
108,UF,gain_loss,3,1,24
108,UF,gain_loss,3,2,79
108,UF,gain_loss,3,3,569
108,UF,gain_loss,3,4,2
108,UF,gain_loss,3,5,35
108,UF,gain_loss,3,6,31
108,UF,gain_loss,4,1,219
108,UF,gain_loss,4,2,70
108,UF,gain_loss,4,3,54
108,UF,gain_loss,4,4,108
108,UF,gain_loss,4,5,134
108,UF,gain_loss,4,6,123
108,UF,gain_loss,5,1,92
108,UF,gain_loss,5,2,4
108,UF,gain_loss,5,3,18
108,UF,gain_loss,5,4,41
108,UF,gain_loss,5,5,574
108,UF,gain_loss,5,6,92
108,UF,gain_loss,6,1,136
108,UF,gain_loss,6,2,74
108,UF,gain_loss,6,3,28
108,UF,gain_loss,6,4,108
108,UF,gain_loss,6,5,48
108,UF,gain_loss,6,6,325
108,UF,offset,1,1,271
108,UF,offset,1,2,15
108,UF,offset,1,3,4
108,UF,offset,1,4,137
108,UF,offset,1,5,87
108,UF,offset,1,6,177
108,UF,offset,2,1,33
108,UF,offset,2,2,388
108,UF,offset,2,3,10
108,UF,offset,2,4,84
108,UF,offset,2,5,48
108,UF,offset,2,6,122
108,UF,offset,3,1,26
108,UF,offset,3,2,65
108,UF,offset,3,3,493
108,UF,offset,3,4,28
108,UF,offset,3,5,31
108,UF,offset,3,6,97
108,UF,offset,4,1,153
108,UF,offset,4,2,50
108,UF,offset,4,3,43
108,UF,offset,4,4,73
108,UF,offset,4,5,87
108,UF,offset,4,6,302
108,UF,offset,5,1,70
108,UF,offset,5,2,4
108,UF,offset,5,3,11
108,UF,offset,5,4,40
108,UF,offset,5,5,482
108,UF,offset,5,6,214
108,UF,offset,6,1,98
108,UF,offset,6,2,36
108,UF,offset,6,3,19
108,UF,offset,6,4,48
108,UF,offset,6,5,36
108,UF,offset,6,6,482
108,UF,linear_drift,1,1,325
108,UF,linear_drift,1,2,16
108,UF,linear_drift,1,3,4
108,UF,linear_drift,1,4,122
108,UF,linear_drift,1,5,88
108,UF,linear_drift,1,6,136
108,UF,linear_drift,2,1,37
108,UF,linear_drift,2,2,464
108,UF,linear_drift,2,3,14
108,UF,linear_drift,2,4,40
108,UF,linear_drift,2,5,48
108,UF,linear_drift,2,6,82
108,UF,linear_drift,3,1,26
108,UF,linear_drift,3,2,67
108,UF,linear_drift,3,3,533
108,UF,linear_drift,3,4,22
108,UF,linear_drift,3,5,32
108,UF,linear_drift,3,6,60
108,UF,linear_drift,4,1,153
108,UF,linear_drift,4,2,52
108,UF,linear_drift,4,3,52
108,UF,linear_drift,4,4,76
108,UF,linear_drift,4,5,88
108,UF,linear_drift,4,6,287
108,UF,linear_drift,5,1,73
108,UF,linear_drift,5,2,5
108,UF,linear_drift,5,3,11
108,UF,linear_drift,5,4,45
108,UF,linear_drift,5,5,519
108,UF,linear_drift,5,6,168
108,UF,linear_drift,6,1,105
108,UF,linear_drift,6,2,36
108,UF,linear_drift,6,3,19
108,UF,linear_drift,6,4,64
108,UF,linear_drift,6,5,36
108,UF,linear_drift,6,6,459
108,UF,stuck_at,1,1,352
108,UF,stuck_at,1,2,37
108,UF,stuck_at,1,3,7
108,UF,stuck_at,1,4,148
108,UF,stuck_at,1,5,110
108,UF,stuck_at,1,6,37
108,UF,stuck_at,2,1,55
108,UF,stuck_at,2,2,474
108,UF,stuck_at,2,3,22
108,UF,stuck_at,2,4,21
108,UF,stuck_at,2,5,58
108,UF,stuck_at,2,6,55
108,UF,stuck_at,3,1,33
108,UF,stuck_at,3,2,67
108,UF,stuck_at,3,3,560
108,UF,stuck_at,3,4,4
108,UF,stuck_at,3,5,35
108,UF,stuck_at,3,6,41
108,UF,stuck_at,4,1,213
108,UF,stuck_at,4,2,69
108,UF,stuck_at,4,3,51
108,UF,stuck_at,4,4,110
108,UF,stuck_at,4,5,133
108,UF,stuck_at,4,6,132
108,UF,stuck_at,5,1,93
108,UF,stuck_at,5,2,5
108,UF,stuck_at,5,3,19
108,UF,stuck_at,5,4,49
108,UF,stuck_at,5,5,560
108,UF,stuck_at,5,6,95
108,UF,stuck_at,6,1,144
108,UF,stuck_at,6,2,74
108,UF,stuck_at,6,3,36
108,UF,stuck_at,6,4,113
108,UF,stuck_at,6,5,49
108,UF,stuck_at,6,6,303
108,UF,clipping,1,1,350
108,UF,clipping,1,2,55
108,UF,clipping,1,3,7
108,UF,clipping,1,4,124
108,UF,clipping,1,5,126
108,UF,clipping,1,6,29
108,UF,clipping,2,1,36
108,UF,clipping,2,2,534
108,UF,clipping,2,3,21
108,UF,clipping,2,4,8
108,UF,clipping,2,5,58
108,UF,clipping,2,6,28
108,UF,clipping,3,1,20
108,UF,clipping,3,2,91
108,UF,clipping,3,3,575
108,UF,clipping,3,4,0
108,UF,clipping,3,5,35
108,UF,clipping,3,6,19
108,UF,clipping,4,1,225
108,UF,clipping,4,2,98
108,UF,clipping,4,3,102
108,UF,clipping,4,4,82
108,UF,clipping,4,5,108
108,UF,clipping,4,6,93
108,UF,clipping,5,1,89
108,UF,clipping,5,2,20
108,UF,clipping,5,3,20
108,UF,clipping,5,4,44
108,UF,clipping,5,5,579
108,UF,clipping,5,6,69
108,UF,clipping,6,1,172
108,UF,clipping,6,2,113
108,UF,clipping,6,3,45
108,UF,clipping,6,4,114
108,UF,clipping,6,5,51
108,UF,clipping,6,6,224
108,UF,correlated_dual,1,1,318
108,UF,correlated_dual,1,2,49
108,UF,correlated_dual,1,3,18
108,UF,correlated_dual,1,4,148
108,UF,correlated_dual,1,5,107
108,UF,correlated_dual,1,6,51
108,UF,correlated_dual,2,1,44
108,UF,correlated_dual,2,2,439
108,UF,correlated_dual,2,3,55
108,UF,correlated_dual,2,4,48
108,UF,correlated_dual,2,5,62
108,UF,correlated_dual,2,6,37
108,UF,correlated_dual,3,1,39
108,UF,correlated_dual,3,2,100
108,UF,correlated_dual,3,3,502
108,UF,correlated_dual,3,4,27
108,UF,correlated_dual,3,5,29
108,UF,correlated_dual,3,6,43
108,UF,correlated_dual,4,1,192
108,UF,correlated_dual,4,2,89
108,UF,correlated_dual,4,3,70
108,UF,correlated_dual,4,4,124
108,UF,correlated_dual,4,5,110
108,UF,correlated_dual,4,6,123
108,UF,correlated_dual,5,1,83
108,UF,correlated_dual,5,2,39
108,UF,correlated_dual,5,3,29
108,UF,correlated_dual,5,4,89
108,UF,correlated_dual,5,5,497
108,UF,correlated_dual,5,6,84
108,UF,correlated_dual,6,1,137
108,UF,correlated_dual,6,2,71
108,UF,correlated_dual,6,3,71
108,UF,correlated_dual,6,4,121
108,UF,correlated_dual,6,5,58
108,UF,correlated_dual,6,6,261
108,CAGF,natural,1,1,413
108,CAGF,natural,1,2,12
108,CAGF,natural,1,3,0
108,CAGF,natural,1,4,79
108,CAGF,natural,1,5,124
108,CAGF,natural,1,6,63
108,CAGF,natural,2,1,20
108,CAGF,natural,2,2,602
108,CAGF,natural,2,3,1
108,CAGF,natural,2,4,0
108,CAGF,natural,2,5,59
108,CAGF,natural,2,6,3
108,CAGF,natural,3,1,60
108,CAGF,natural,3,2,90
108,CAGF,natural,3,3,564
108,CAGF,natural,3,4,0
108,CAGF,natural,3,5,15
108,CAGF,natural,3,6,11
108,CAGF,natural,4,1,61
108,CAGF,natural,4,2,76
108,CAGF,natural,4,3,0
108,CAGF,natural,4,4,35
108,CAGF,natural,4,5,160
108,CAGF,natural,4,6,376
108,CAGF,natural,5,1,74
108,CAGF,natural,5,2,18
108,CAGF,natural,5,3,0
108,CAGF,natural,5,4,2
108,CAGF,natural,5,5,659
108,CAGF,natural,5,6,68
108,CAGF,natural,6,1,115
108,CAGF,natural,6,2,49
108,CAGF,natural,6,3,0
108,CAGF,natural,6,4,11
108,CAGF,natural,6,5,13
108,CAGF,natural,6,6,531
108,CAGF,silent_gaussian,1,1,384
108,CAGF,silent_gaussian,1,2,24
108,CAGF,silent_gaussian,1,3,0
108,CAGF,silent_gaussian,1,4,64
108,CAGF,silent_gaussian,1,5,102
108,CAGF,silent_gaussian,1,6,117
108,CAGF,silent_gaussian,2,1,41
108,CAGF,silent_gaussian,2,2,502
108,CAGF,silent_gaussian,2,3,16
108,CAGF,silent_gaussian,2,4,3
108,CAGF,silent_gaussian,2,5,57
108,CAGF,silent_gaussian,2,6,66
108,CAGF,silent_gaussian,3,1,79
108,CAGF,silent_gaussian,3,2,92
108,CAGF,silent_gaussian,3,3,482
108,CAGF,silent_gaussian,3,4,2
108,CAGF,silent_gaussian,3,5,17
108,CAGF,silent_gaussian,3,6,68
108,CAGF,silent_gaussian,4,1,71
108,CAGF,silent_gaussian,4,2,60
108,CAGF,silent_gaussian,4,3,9
108,CAGF,silent_gaussian,4,4,34
108,CAGF,silent_gaussian,4,5,129
108,CAGF,silent_gaussian,4,6,405
108,CAGF,silent_gaussian,5,1,78
108,CAGF,silent_gaussian,5,2,20
108,CAGF,silent_gaussian,5,3,2
108,CAGF,silent_gaussian,5,4,13
108,CAGF,silent_gaussian,5,5,604
108,CAGF,silent_gaussian,5,6,104
108,CAGF,silent_gaussian,6,1,107
108,CAGF,silent_gaussian,6,2,39
108,CAGF,silent_gaussian,6,3,3
108,CAGF,silent_gaussian,6,4,9
108,CAGF,silent_gaussian,6,5,32
108,CAGF,silent_gaussian,6,6,529
108,CAGF,gain_loss,1,1,414
108,CAGF,gain_loss,1,2,15
108,CAGF,gain_loss,1,3,4
108,CAGF,gain_loss,1,4,79
108,CAGF,gain_loss,1,5,97
108,CAGF,gain_loss,1,6,82
108,CAGF,gain_loss,2,1,91
108,CAGF,gain_loss,2,2,510
108,CAGF,gain_loss,2,3,12
108,CAGF,gain_loss,2,4,3
108,CAGF,gain_loss,2,5,41
108,CAGF,gain_loss,2,6,28
108,CAGF,gain_loss,3,1,101
108,CAGF,gain_loss,3,2,97
108,CAGF,gain_loss,3,3,479
108,CAGF,gain_loss,3,4,1
108,CAGF,gain_loss,3,5,14
108,CAGF,gain_loss,3,6,48
108,CAGF,gain_loss,4,1,138
108,CAGF,gain_loss,4,2,51
108,CAGF,gain_loss,4,3,9
108,CAGF,gain_loss,4,4,45
108,CAGF,gain_loss,4,5,119
108,CAGF,gain_loss,4,6,346
108,CAGF,gain_loss,5,1,120
108,CAGF,gain_loss,5,2,12
108,CAGF,gain_loss,5,3,18
108,CAGF,gain_loss,5,4,19
108,CAGF,gain_loss,5,5,584
108,CAGF,gain_loss,5,6,68
108,CAGF,gain_loss,6,1,170
108,CAGF,gain_loss,6,2,30
108,CAGF,gain_loss,6,3,2
108,CAGF,gain_loss,6,4,27
108,CAGF,gain_loss,6,5,16
108,CAGF,gain_loss,6,6,474
108,CAGF,offset,1,1,384
108,CAGF,offset,1,2,32
108,CAGF,offset,1,3,0
108,CAGF,offset,1,4,56
108,CAGF,offset,1,5,102
108,CAGF,offset,1,6,117
108,CAGF,offset,2,1,46
108,CAGF,offset,2,2,489
108,CAGF,offset,2,3,15
108,CAGF,offset,2,4,4
108,CAGF,offset,2,5,52
108,CAGF,offset,2,6,79
108,CAGF,offset,3,1,75
108,CAGF,offset,3,2,87
108,CAGF,offset,3,3,484
108,CAGF,offset,3,4,1
108,CAGF,offset,3,5,17
108,CAGF,offset,3,6,76
108,CAGF,offset,4,1,68
108,CAGF,offset,4,2,54
108,CAGF,offset,4,3,7
108,CAGF,offset,4,4,37
108,CAGF,offset,4,5,112
108,CAGF,offset,4,6,430
108,CAGF,offset,5,1,78
108,CAGF,offset,5,2,18
108,CAGF,offset,5,3,1
108,CAGF,offset,5,4,11
108,CAGF,offset,5,5,605
108,CAGF,offset,5,6,108
108,CAGF,offset,6,1,104
108,CAGF,offset,6,2,41
108,CAGF,offset,6,3,2
108,CAGF,offset,6,4,5
108,CAGF,offset,6,5,27
108,CAGF,offset,6,6,540
108,CAGF,linear_drift,1,1,383
108,CAGF,linear_drift,1,2,33
108,CAGF,linear_drift,1,3,0
108,CAGF,linear_drift,1,4,55
108,CAGF,linear_drift,1,5,104
108,CAGF,linear_drift,1,6,116
108,CAGF,linear_drift,2,1,48
108,CAGF,linear_drift,2,2,500
108,CAGF,linear_drift,2,3,12
108,CAGF,linear_drift,2,4,3
108,CAGF,linear_drift,2,5,50
108,CAGF,linear_drift,2,6,72
108,CAGF,linear_drift,3,1,75
108,CAGF,linear_drift,3,2,87
108,CAGF,linear_drift,3,3,484
108,CAGF,linear_drift,3,4,1
108,CAGF,linear_drift,3,5,16
108,CAGF,linear_drift,3,6,77
108,CAGF,linear_drift,4,1,71
108,CAGF,linear_drift,4,2,54
108,CAGF,linear_drift,4,3,8
108,CAGF,linear_drift,4,4,36
108,CAGF,linear_drift,4,5,111
108,CAGF,linear_drift,4,6,428
108,CAGF,linear_drift,5,1,78
108,CAGF,linear_drift,5,2,18
108,CAGF,linear_drift,5,3,2
108,CAGF,linear_drift,5,4,12
108,CAGF,linear_drift,5,5,604
108,CAGF,linear_drift,5,6,107
108,CAGF,linear_drift,6,1,104
108,CAGF,linear_drift,6,2,41
108,CAGF,linear_drift,6,3,2
108,CAGF,linear_drift,6,4,5
108,CAGF,linear_drift,6,5,27
108,CAGF,linear_drift,6,6,540
108,CAGF,stuck_at,1,1,434
108,CAGF,stuck_at,1,2,15
108,CAGF,stuck_at,1,3,0
108,CAGF,stuck_at,1,4,87
108,CAGF,stuck_at,1,5,75
108,CAGF,stuck_at,1,6,80
108,CAGF,stuck_at,2,1,137
108,CAGF,stuck_at,2,2,462
108,CAGF,stuck_at,2,3,18
108,CAGF,stuck_at,2,4,6
108,CAGF,stuck_at,2,5,34
108,CAGF,stuck_at,2,6,28
108,CAGF,stuck_at,3,1,112
108,CAGF,stuck_at,3,2,88
108,CAGF,stuck_at,3,3,479
108,CAGF,stuck_at,3,4,1
108,CAGF,stuck_at,3,5,12
108,CAGF,stuck_at,3,6,48
108,CAGF,stuck_at,4,1,167
108,CAGF,stuck_at,4,2,44
108,CAGF,stuck_at,4,3,7
108,CAGF,stuck_at,4,4,64
108,CAGF,stuck_at,4,5,93
108,CAGF,stuck_at,4,6,333
108,CAGF,stuck_at,5,1,208
108,CAGF,stuck_at,5,2,11
108,CAGF,stuck_at,5,3,3
108,CAGF,stuck_at,5,4,16
108,CAGF,stuck_at,5,5,515
108,CAGF,stuck_at,5,6,68
108,CAGF,stuck_at,6,1,229
108,CAGF,stuck_at,6,2,27
108,CAGF,stuck_at,6,3,4
108,CAGF,stuck_at,6,4,6
108,CAGF,stuck_at,6,5,14
108,CAGF,stuck_at,6,6,439
108,CAGF,clipping,1,1,392
108,CAGF,clipping,1,2,31
108,CAGF,clipping,1,3,0
108,CAGF,clipping,1,4,69
108,CAGF,clipping,1,5,112
108,CAGF,clipping,1,6,87
108,CAGF,clipping,2,1,46
108,CAGF,clipping,2,2,531
108,CAGF,clipping,2,3,39
108,CAGF,clipping,2,4,2
108,CAGF,clipping,2,5,40
108,CAGF,clipping,2,6,27
108,CAGF,clipping,3,1,65
108,CAGF,clipping,3,2,113
108,CAGF,clipping,3,3,497
108,CAGF,clipping,3,4,3
108,CAGF,clipping,3,5,13
108,CAGF,clipping,3,6,49
108,CAGF,clipping,4,1,72
108,CAGF,clipping,4,2,79
108,CAGF,clipping,4,3,25
108,CAGF,clipping,4,4,36
108,CAGF,clipping,4,5,130
108,CAGF,clipping,4,6,366
108,CAGF,clipping,5,1,103
108,CAGF,clipping,5,2,19
108,CAGF,clipping,5,3,30
108,CAGF,clipping,5,4,14
108,CAGF,clipping,5,5,584
108,CAGF,clipping,5,6,71
108,CAGF,clipping,6,1,126
108,CAGF,clipping,6,2,58
108,CAGF,clipping,6,3,11
108,CAGF,clipping,6,4,8
108,CAGF,clipping,6,5,20
108,CAGF,clipping,6,6,496
108,CAGF,correlated_dual,1,1,386
108,CAGF,correlated_dual,1,2,36
108,CAGF,correlated_dual,1,3,2
108,CAGF,correlated_dual,1,4,44
108,CAGF,correlated_dual,1,5,115
108,CAGF,correlated_dual,1,6,108
108,CAGF,correlated_dual,2,1,41
108,CAGF,correlated_dual,2,2,501
108,CAGF,correlated_dual,2,3,22
108,CAGF,correlated_dual,2,4,4
108,CAGF,correlated_dual,2,5,47
108,CAGF,correlated_dual,2,6,70
108,CAGF,correlated_dual,3,1,70
108,CAGF,correlated_dual,3,2,96
108,CAGF,correlated_dual,3,3,488
108,CAGF,correlated_dual,3,4,1
108,CAGF,correlated_dual,3,5,17
108,CAGF,correlated_dual,3,6,68
108,CAGF,correlated_dual,4,1,99
108,CAGF,correlated_dual,4,2,67
108,CAGF,correlated_dual,4,3,13
108,CAGF,correlated_dual,4,4,31
108,CAGF,correlated_dual,4,5,137
108,CAGF,correlated_dual,4,6,361
108,CAGF,correlated_dual,5,1,81
108,CAGF,correlated_dual,5,2,19
108,CAGF,correlated_dual,5,3,1
108,CAGF,correlated_dual,5,4,20
108,CAGF,correlated_dual,5,5,589
108,CAGF,correlated_dual,5,6,111
108,CAGF,correlated_dual,6,1,139
108,CAGF,correlated_dual,6,2,58
108,CAGF,correlated_dual,6,3,9
108,CAGF,correlated_dual,6,4,12
108,CAGF,correlated_dual,6,5,36
108,CAGF,correlated_dual,6,6,465
108,DWR,natural,1,1,432
108,DWR,natural,1,2,0
108,DWR,natural,1,3,1
108,DWR,natural,1,4,82
108,DWR,natural,1,5,88
108,DWR,natural,1,6,88
108,DWR,natural,2,1,15
108,DWR,natural,2,2,600
108,DWR,natural,2,3,1
108,DWR,natural,2,4,8
108,DWR,natural,2,5,54
108,DWR,natural,2,6,7
108,DWR,natural,3,1,45
108,DWR,natural,3,2,230
108,DWR,natural,3,3,436
108,DWR,natural,3,4,0
108,DWR,natural,3,5,18
108,DWR,natural,3,6,11
108,DWR,natural,4,1,181
108,DWR,natural,4,2,3
108,DWR,natural,4,3,0
108,DWR,natural,4,4,45
108,DWR,natural,4,5,136
108,DWR,natural,4,6,343
108,DWR,natural,5,1,109
108,DWR,natural,5,2,1
108,DWR,natural,5,3,3
108,DWR,natural,5,4,2
108,DWR,natural,5,5,644
108,DWR,natural,5,6,62
108,DWR,natural,6,1,161
108,DWR,natural,6,2,0
108,DWR,natural,6,3,0
108,DWR,natural,6,4,0
108,DWR,natural,6,5,2
108,DWR,natural,6,6,556
108,DWR,silent_gaussian,1,1,414
108,DWR,silent_gaussian,1,2,2
108,DWR,silent_gaussian,1,3,1
108,DWR,silent_gaussian,1,4,59
108,DWR,silent_gaussian,1,5,86
108,DWR,silent_gaussian,1,6,129
108,DWR,silent_gaussian,2,1,19
108,DWR,silent_gaussian,2,2,522
108,DWR,silent_gaussian,2,3,12
108,DWR,silent_gaussian,2,4,11
108,DWR,silent_gaussian,2,5,47
108,DWR,silent_gaussian,2,6,74
108,DWR,silent_gaussian,3,1,68
108,DWR,silent_gaussian,3,2,206
108,DWR,silent_gaussian,3,3,403
108,DWR,silent_gaussian,3,4,2
108,DWR,silent_gaussian,3,5,20
108,DWR,silent_gaussian,3,6,41
108,DWR,silent_gaussian,4,1,152
108,DWR,silent_gaussian,4,2,14
108,DWR,silent_gaussian,4,3,15
108,DWR,silent_gaussian,4,4,32
108,DWR,silent_gaussian,4,5,97
108,DWR,silent_gaussian,4,6,398
108,DWR,silent_gaussian,5,1,101
108,DWR,silent_gaussian,5,2,8
108,DWR,silent_gaussian,5,3,4
108,DWR,silent_gaussian,5,4,10
108,DWR,silent_gaussian,5,5,600
108,DWR,silent_gaussian,5,6,98
108,DWR,silent_gaussian,6,1,157
108,DWR,silent_gaussian,6,2,4
108,DWR,silent_gaussian,6,3,5
108,DWR,silent_gaussian,6,4,16
108,DWR,silent_gaussian,6,5,12
108,DWR,silent_gaussian,6,6,525
108,DWR,gain_loss,1,1,420
108,DWR,gain_loss,1,2,1
108,DWR,gain_loss,1,3,2
108,DWR,gain_loss,1,4,80
108,DWR,gain_loss,1,5,91
108,DWR,gain_loss,1,6,97
108,DWR,gain_loss,2,1,72
108,DWR,gain_loss,2,2,500
108,DWR,gain_loss,2,3,23
108,DWR,gain_loss,2,4,13
108,DWR,gain_loss,2,5,40
108,DWR,gain_loss,2,6,37
108,DWR,gain_loss,3,1,79
108,DWR,gain_loss,3,2,214
108,DWR,gain_loss,3,3,400
108,DWR,gain_loss,3,4,2
108,DWR,gain_loss,3,5,17
108,DWR,gain_loss,3,6,28
108,DWR,gain_loss,4,1,227
108,DWR,gain_loss,4,2,10
108,DWR,gain_loss,4,3,24
108,DWR,gain_loss,4,4,45
108,DWR,gain_loss,4,5,93
108,DWR,gain_loss,4,6,309
108,DWR,gain_loss,5,1,109
108,DWR,gain_loss,5,2,5
108,DWR,gain_loss,5,3,36
108,DWR,gain_loss,5,4,11
108,DWR,gain_loss,5,5,599
108,DWR,gain_loss,5,6,61
108,DWR,gain_loss,6,1,290
108,DWR,gain_loss,6,2,2
108,DWR,gain_loss,6,3,3
108,DWR,gain_loss,6,4,12
108,DWR,gain_loss,6,5,11
108,DWR,gain_loss,6,6,401
108,DWR,offset,1,1,416
108,DWR,offset,1,2,3
108,DWR,offset,1,3,1
108,DWR,offset,1,4,56
108,DWR,offset,1,5,92
108,DWR,offset,1,6,123
108,DWR,offset,2,1,19
108,DWR,offset,2,2,523
108,DWR,offset,2,3,10
108,DWR,offset,2,4,10
108,DWR,offset,2,5,48
108,DWR,offset,2,6,75
108,DWR,offset,3,1,68
108,DWR,offset,3,2,204
108,DWR,offset,3,3,392
108,DWR,offset,3,4,2
108,DWR,offset,3,5,19
108,DWR,offset,3,6,55
108,DWR,offset,4,1,154
108,DWR,offset,4,2,16
108,DWR,offset,4,3,12
108,DWR,offset,4,4,39
108,DWR,offset,4,5,92
108,DWR,offset,4,6,395
108,DWR,offset,5,1,100
108,DWR,offset,5,2,5
108,DWR,offset,5,3,3
108,DWR,offset,5,4,7
108,DWR,offset,5,5,604
108,DWR,offset,5,6,102
108,DWR,offset,6,1,152
108,DWR,offset,6,2,5
108,DWR,offset,6,3,4
108,DWR,offset,6,4,24
108,DWR,offset,6,5,13
108,DWR,offset,6,6,521
108,DWR,linear_drift,1,1,414
108,DWR,linear_drift,1,2,2
108,DWR,linear_drift,1,3,1
108,DWR,linear_drift,1,4,58
108,DWR,linear_drift,1,5,91
108,DWR,linear_drift,1,6,125
108,DWR,linear_drift,2,1,22
108,DWR,linear_drift,2,2,526
108,DWR,linear_drift,2,3,10
108,DWR,linear_drift,2,4,10
108,DWR,linear_drift,2,5,48
108,DWR,linear_drift,2,6,69
108,DWR,linear_drift,3,1,69
108,DWR,linear_drift,3,2,210
108,DWR,linear_drift,3,3,389
108,DWR,linear_drift,3,4,2
108,DWR,linear_drift,3,5,21
108,DWR,linear_drift,3,6,49
108,DWR,linear_drift,4,1,161
108,DWR,linear_drift,4,2,16
108,DWR,linear_drift,4,3,11
108,DWR,linear_drift,4,4,37
108,DWR,linear_drift,4,5,91
108,DWR,linear_drift,4,6,392
108,DWR,linear_drift,5,1,99
108,DWR,linear_drift,5,2,5
108,DWR,linear_drift,5,3,4
108,DWR,linear_drift,5,4,8
108,DWR,linear_drift,5,5,604
108,DWR,linear_drift,5,6,101
108,DWR,linear_drift,6,1,146
108,DWR,linear_drift,6,2,3
108,DWR,linear_drift,6,3,3
108,DWR,linear_drift,6,4,17
108,DWR,linear_drift,6,5,14
108,DWR,linear_drift,6,6,536
108,DWR,stuck_at,1,1,438
108,DWR,stuck_at,1,2,1
108,DWR,stuck_at,1,3,1
108,DWR,stuck_at,1,4,85
108,DWR,stuck_at,1,5,74
108,DWR,stuck_at,1,6,92
108,DWR,stuck_at,2,1,84
108,DWR,stuck_at,2,2,464
108,DWR,stuck_at,2,3,39
108,DWR,stuck_at,2,4,30
108,DWR,stuck_at,2,5,30
108,DWR,stuck_at,2,6,38
108,DWR,stuck_at,3,1,101
108,DWR,stuck_at,3,2,192
108,DWR,stuck_at,3,3,399
108,DWR,stuck_at,3,4,3
108,DWR,stuck_at,3,5,17
108,DWR,stuck_at,3,6,28
108,DWR,stuck_at,4,1,252
108,DWR,stuck_at,4,2,10
108,DWR,stuck_at,4,3,10
108,DWR,stuck_at,4,4,70
108,DWR,stuck_at,4,5,76
108,DWR,stuck_at,4,6,290
108,DWR,stuck_at,5,1,197
108,DWR,stuck_at,5,2,5
108,DWR,stuck_at,5,3,5
108,DWR,stuck_at,5,4,20
108,DWR,stuck_at,5,5,536
108,DWR,stuck_at,5,6,58
108,DWR,stuck_at,6,1,322
108,DWR,stuck_at,6,2,2
108,DWR,stuck_at,6,3,5
108,DWR,stuck_at,6,4,14
108,DWR,stuck_at,6,5,5
108,DWR,stuck_at,6,6,371
108,DWR,clipping,1,1,423
108,DWR,clipping,1,2,2
108,DWR,clipping,1,3,3
108,DWR,clipping,1,4,71
108,DWR,clipping,1,5,96
108,DWR,clipping,1,6,96
108,DWR,clipping,2,1,19
108,DWR,clipping,2,2,535
108,DWR,clipping,2,3,30
108,DWR,clipping,2,4,25
108,DWR,clipping,2,5,38
108,DWR,clipping,2,6,38
108,DWR,clipping,3,1,52
108,DWR,clipping,3,2,223
108,DWR,clipping,3,3,412
108,DWR,clipping,3,4,3
108,DWR,clipping,3,5,18
108,DWR,clipping,3,6,32
108,DWR,clipping,4,1,161
108,DWR,clipping,4,2,22
108,DWR,clipping,4,3,49
108,DWR,clipping,4,4,40
108,DWR,clipping,4,5,102
108,DWR,clipping,4,6,334
108,DWR,clipping,5,1,119
108,DWR,clipping,5,2,5
108,DWR,clipping,5,3,25
108,DWR,clipping,5,4,13
108,DWR,clipping,5,5,595
108,DWR,clipping,5,6,64
108,DWR,clipping,6,1,191
108,DWR,clipping,6,2,14
108,DWR,clipping,6,3,18
108,DWR,clipping,6,4,7
108,DWR,clipping,6,5,14
108,DWR,clipping,6,6,475
108,DWR,correlated_dual,1,1,418
108,DWR,correlated_dual,1,2,4
108,DWR,correlated_dual,1,3,1
108,DWR,correlated_dual,1,4,51
108,DWR,correlated_dual,1,5,96
108,DWR,correlated_dual,1,6,121
108,DWR,correlated_dual,2,1,19
108,DWR,correlated_dual,2,2,513
108,DWR,correlated_dual,2,3,17
108,DWR,correlated_dual,2,4,14
108,DWR,correlated_dual,2,5,44
108,DWR,correlated_dual,2,6,78
108,DWR,correlated_dual,3,1,57
108,DWR,correlated_dual,3,2,216
108,DWR,correlated_dual,3,3,395
108,DWR,correlated_dual,3,4,4
108,DWR,correlated_dual,3,5,22
108,DWR,correlated_dual,3,6,46
108,DWR,correlated_dual,4,1,183
108,DWR,correlated_dual,4,2,18
108,DWR,correlated_dual,4,3,16
108,DWR,correlated_dual,4,4,36
108,DWR,correlated_dual,4,5,109
108,DWR,correlated_dual,4,6,346
108,DWR,correlated_dual,5,1,94
108,DWR,correlated_dual,5,2,8
108,DWR,correlated_dual,5,3,5
108,DWR,correlated_dual,5,4,16
108,DWR,correlated_dual,5,5,590
108,DWR,correlated_dual,5,6,108
108,DWR,correlated_dual,6,1,183
108,DWR,correlated_dual,6,2,8
108,DWR,correlated_dual,6,3,11
108,DWR,correlated_dual,6,4,25
108,DWR,correlated_dual,6,5,18
108,DWR,correlated_dual,6,6,474
108,BCRF,natural,1,1,414
108,BCRF,natural,1,2,0
108,BCRF,natural,1,3,2
108,BCRF,natural,1,4,27
108,BCRF,natural,1,5,123
108,BCRF,natural,1,6,125
108,BCRF,natural,2,1,10
