representation,task,seed,method,fault,subset,metric,value
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,all,nll,1.7257856765013302
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.4430379746835443
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.4429630850362558
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.7128026030986557
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.5201972175353995
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,affected,nll,4.128298663267189
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.8561151079136691
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.8545572288871872
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9765406039407651
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.939897779744441
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.36032865524591406
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.8486238532110092
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.8503802662332623
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9702401116273068
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.922853306388626
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.48157181877746347
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.8395061728395061
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.8460709222984889
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,0.9722255412470681
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,0.9429657211769078
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.5149490435912141
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.8540145985401459
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.8487811340752518
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.9692162090890909
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.9045859943400701
zero_padding,accumulator,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.46183783914305643
zero_padding,accumulator,102,CAGF,pressure,all,accuracy,0.5688073394495413
zero_padding,accumulator,102,CAGF,pressure,all,macro_f1,0.5654434641950041
zero_padding,accumulator,102,CAGF,pressure,all,macro_auroc,0.7697048275046243
zero_padding,accumulator,102,CAGF,pressure,all,macro_auprc,0.5500440659828335
zero_padding,accumulator,102,CAGF,pressure,all,nll,3.0378416550196303
zero_padding,accumulator,102,CAGF,pressure,affected,accuracy,0.25316455696202533
zero_padding,accumulator,102,CAGF,pressure,affected,macro_f1,0.24051233396584437
zero_padding,accumulator,102,CAGF,pressure,affected,macro_auroc,0.599575961443156
zero_padding,accumulator,102,CAGF,pressure,affected,macro_auprc,0.35798208554226707
zero_padding,accumulator,102,CAGF,pressure,affected,nll,5.875710473742855
zero_padding,accumulator,102,CAGF,pressure,unaffected,accuracy,0.7482014388489209
zero_padding,accumulator,102,CAGF,pressure,unaffected,macro_f1,0.7439853822483872
zero_padding,accumulator,102,CAGF,pressure,unaffected,macro_auroc,0.8865740990017301
zero_padding,accumulator,102,CAGF,pressure,unaffected,macro_auprc,0.7609251937898622
zero_padding,accumulator,102,CAGF,pressure,unaffected,nll,1.424952182507869
zero_padding,accumulator,102,CAGF,vibration,all,accuracy,0.7568807339449541
zero_padding,accumulator,102,CAGF,vibration,all,macro_f1,0.7535854488832318
zero_padding,accumulator,102,CAGF,vibration,all,macro_auroc,0.8971930517916291
zero_padding,accumulator,102,CAGF,vibration,all,macro_auprc,0.7900435714826525
zero_padding,accumulator,102,CAGF,vibration,all,nll,1.3492451597432578
zero_padding,accumulator,102,CAGF,vibration,affected,accuracy,0.7530864197530864
zero_padding,accumulator,102,CAGF,vibration,affected,macro_f1,0.7469800420168067
zero_padding,accumulator,102,CAGF,vibration,affected,macro_auroc,0.8839729226808297
zero_padding,accumulator,102,CAGF,vibration,affected,macro_auprc,0.7696203801895113
zero_padding,accumulator,102,CAGF,vibration,affected,nll,1.5579375685813837
zero_padding,accumulator,102,CAGF,vibration,unaffected,accuracy,0.7591240875912408
zero_padding,accumulator,102,CAGF,vibration,unaffected,macro_f1,0.7500510577189421
zero_padding,accumulator,102,CAGF,vibration,unaffected,macro_auroc,0.9057026518671738
zero_padding,accumulator,102,CAGF,vibration,unaffected,macro_auprc,0.8003642314597385
zero_padding,accumulator,102,CAGF,vibration,unaffected,nll,1.2258576771455336
zero_padding,accumulator,102,PDRF_NOQ,pressure,all,accuracy,0.7110091743119266
zero_padding,accumulator,102,PDRF_NOQ,pressure,all,macro_f1,0.7108313179741751
zero_padding,accumulator,102,PDRF_NOQ,pressure,all,macro_auroc,0.8490904068266873
zero_padding,accumulator,102,PDRF_NOQ,pressure,all,macro_auprc,0.6854333212766729
zero_padding,accumulator,102,PDRF_NOQ,pressure,all,nll,2.1539122416973413
zero_padding,accumulator,102,PDRF_NOQ,pressure,affected,accuracy,0.4177215189873418
zero_padding,accumulator,102,PDRF_NOQ,pressure,affected,macro_f1,0.4263968745392894
zero_padding,accumulator,102,PDRF_NOQ,pressure,affected,macro_auroc,0.6914830452157615
zero_padding,accumulator,102,PDRF_NOQ,pressure,affected,macro_auprc,0.48201084604314387
zero_padding,accumulator,102,PDRF_NOQ,pressure,affected,nll,5.352834524282775
zero_padding,accumulator,102,PDRF_NOQ,pressure,unaffected,accuracy,0.8776978417266187
zero_padding,accumulator,102,PDRF_NOQ,pressure,unaffected,macro_f1,0.8766696570972887
zero_padding,accumulator,102,PDRF_NOQ,pressure,unaffected,macro_auroc,0.9818000610490333
zero_padding,accumulator,102,PDRF_NOQ,pressure,unaffected,macro_auprc,0.9507223936929194
zero_padding,accumulator,102,PDRF_NOQ,pressure,unaffected,nll,0.3358197213790015
zero_padding,accumulator,102,PDRF_NOQ,vibration,all,accuracy,0.8532110091743119
zero_padding,accumulator,102,PDRF_NOQ,vibration,all,macro_f1,0.853752649708532
zero_padding,accumulator,102,PDRF_NOQ,vibration,all,macro_auroc,0.974162660773433
zero_padding,accumulator,102,PDRF_NOQ,vibration,all,macro_auprc,0.9360315467130131
zero_padding,accumulator,102,PDRF_NOQ,vibration,all,nll,0.42736921895908037
zero_padding,accumulator,102,PDRF_NOQ,vibration,affected,accuracy,0.8271604938271605
zero_padding,accumulator,102,PDRF_NOQ,vibration,affected,macro_f1,0.8200097701881823
zero_padding,accumulator,102,PDRF_NOQ,vibration,affected,macro_auroc,0.9698056849585267
zero_padding,accumulator,102,PDRF_NOQ,vibration,affected,macro_auprc,0.9328082690588493
zero_padding,accumulator,102,PDRF_NOQ,vibration,affected,nll,0.5299937043318657
zero_padding,accumulator,102,PDRF_NOQ,vibration,unaffected,accuracy,0.8686131386861314
zero_padding,accumulator,102,PDRF_NOQ,vibration,unaffected,macro_f1,0.8642928608682034
zero_padding,accumulator,102,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9783666320053759
zero_padding,accumulator,102,PDRF_NOQ,vibration,unaffected,macro_auprc,0.931959991750937
zero_padding,accumulator,102,PDRF_NOQ,vibration,unaffected,nll,0.3666934283372146
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.7201834862385321
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,0.719893514749999
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,0.8681392357078332
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,0.7028672350836479
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,all,nll,1.8511870309113807
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.46835443037974683
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.47808446455505277
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.7171199256809203
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.505616754466622
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,affected,nll,4.45053205543124
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.8633093525179856
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.8621562709590879
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9787917563137992
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.9415322401520132
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.37386144143606537
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.8486238532110092
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.8485506430494643
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9736511700434464
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.9357723839669255
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.4347000425460435
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.8518518518518519
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.8451510131260354
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,0.9756446677514268
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,0.9428766015917425
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.4942565480048364
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.8467153284671532
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.8397358316081179
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.9752602367490506
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.9342400758381004
zero_padding,accumulator,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.39948780209230467
zero_padding,accumulator,103,CAGF,pressure,all,accuracy,0.5504587155963303
zero_padding,accumulator,103,CAGF,pressure,all,macro_f1,0.5559811827956989
zero_padding,accumulator,103,CAGF,pressure,all,macro_auroc,0.7471783993633587
zero_padding,accumulator,103,CAGF,pressure,all,macro_auprc,0.5428479624601037
zero_padding,accumulator,103,CAGF,pressure,all,nll,3.0454332536269315
zero_padding,accumulator,103,CAGF,pressure,affected,accuracy,0.21518987341772153
zero_padding,accumulator,103,CAGF,pressure,affected,macro_f1,0.20012210996094962
zero_padding,accumulator,103,CAGF,pressure,affected,macro_auroc,0.5289835198872889
zero_padding,accumulator,103,CAGF,pressure,affected,macro_auprc,0.3048430037424582
zero_padding,accumulator,103,CAGF,pressure,affected,nll,6.10117643098972
zero_padding,accumulator,103,CAGF,pressure,unaffected,accuracy,0.7410071942446043
zero_padding,accumulator,103,CAGF,pressure,unaffected,macro_f1,0.7394140881261095
zero_padding,accumulator,103,CAGF,pressure,unaffected,macro_auroc,0.891247795415635
zero_padding,accumulator,103,CAGF,pressure,unaffected,macro_auprc,0.7740606508569607
zero_padding,accumulator,103,CAGF,pressure,unaffected,nll,1.3087159082193034
zero_padding,accumulator,103,CAGF,vibration,all,accuracy,0.7110091743119266
zero_padding,accumulator,103,CAGF,vibration,all,macro_f1,0.7100578634905959
zero_padding,accumulator,103,CAGF,vibration,all,macro_auroc,0.8919094399277325
zero_padding,accumulator,103,CAGF,vibration,all,macro_auprc,0.7885689131230554
zero_padding,accumulator,103,CAGF,vibration,all,nll,1.252806941298807
zero_padding,accumulator,103,CAGF,vibration,affected,accuracy,0.7037037037037037
zero_padding,accumulator,103,CAGF,vibration,affected,macro_f1,0.6998470279720279
zero_padding,accumulator,103,CAGF,vibration,affected,macro_auroc,0.878617432506277
zero_padding,accumulator,103,CAGF,vibration,affected,macro_auprc,0.7441114433047757
zero_padding,accumulator,103,CAGF,vibration,affected,nll,1.2703419344333267
zero_padding,accumulator,103,CAGF,vibration,unaffected,accuracy,0.7153284671532847
zero_padding,accumulator,103,CAGF,vibration,unaffected,macro_f1,0.707623106060606
zero_padding,accumulator,103,CAGF,vibration,unaffected,macro_auroc,0.9005857109853432
zero_padding,accumulator,103,CAGF,vibration,unaffected,macro_auprc,0.8084227376751152
zero_padding,accumulator,103,CAGF,vibration,unaffected,nll,1.2424395365988354
zero_padding,accumulator,103,PDRF_NOQ,pressure,all,accuracy,0.7293577981651376
zero_padding,accumulator,103,PDRF_NOQ,pressure,all,macro_f1,0.7287072220192424
zero_padding,accumulator,103,PDRF_NOQ,pressure,all,macro_auroc,0.8571015211640212
zero_padding,accumulator,103,PDRF_NOQ,pressure,all,macro_auprc,0.6947618332198618
zero_padding,accumulator,103,PDRF_NOQ,pressure,all,nll,2.107144751868096
zero_padding,accumulator,103,PDRF_NOQ,pressure,affected,accuracy,0.45569620253164556
zero_padding,accumulator,103,PDRF_NOQ,pressure,affected,macro_f1,0.4592643108947457
zero_padding,accumulator,103,PDRF_NOQ,pressure,affected,macro_auroc,0.6993468077293903
zero_padding,accumulator,103,PDRF_NOQ,pressure,affected,macro_auprc,0.469910904473927
zero_padding,accumulator,103,PDRF_NOQ,pressure,affected,nll,5.232656161765884
zero_padding,accumulator,103,PDRF_NOQ,pressure,unaffected,accuracy,0.8848920863309353
zero_padding,accumulator,103,PDRF_NOQ,pressure,unaffected,macro_f1,0.8843763569627401
zero_padding,accumulator,103,PDRF_NOQ,pressure,unaffected,macro_auroc,0.9813978980071414
zero_padding,accumulator,103,PDRF_NOQ,pressure,unaffected,macro_auprc,0.9530966226543169
zero_padding,accumulator,103,PDRF_NOQ,pressure,unaffected,nll,0.3307749577535266
zero_padding,accumulator,103,PDRF_NOQ,vibration,all,accuracy,0.8256880733944955
zero_padding,accumulator,103,PDRF_NOQ,vibration,all,macro_f1,0.8261883370182763
zero_padding,accumulator,103,PDRF_NOQ,vibration,all,macro_auroc,0.96955521142513
zero_padding,accumulator,103,PDRF_NOQ,vibration,all,macro_auprc,0.9250214446720111
zero_padding,accumulator,103,PDRF_NOQ,vibration,all,nll,0.49102987051356367
zero_padding,accumulator,103,PDRF_NOQ,vibration,affected,accuracy,0.8148148148148148
zero_padding,accumulator,103,PDRF_NOQ,vibration,affected,macro_f1,0.8183045025150288
zero_padding,accumulator,103,PDRF_NOQ,vibration,affected,macro_auroc,0.9608845458011186
zero_padding,accumulator,103,PDRF_NOQ,vibration,affected,macro_auprc,0.9189096104975649
zero_padding,accumulator,103,PDRF_NOQ,vibration,affected,nll,0.5954424405475957
zero_padding,accumulator,103,PDRF_NOQ,vibration,unaffected,accuracy,0.8321167883211679
zero_padding,accumulator,103,PDRF_NOQ,vibration,unaffected,macro_f1,0.8238417956087128
zero_padding,accumulator,103,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9723591685371757
zero_padding,accumulator,103,PDRF_NOQ,vibration,unaffected,macro_auprc,0.9222808760540413
zero_padding,accumulator,103,PDRF_NOQ,vibration,unaffected,nll,0.4292968911503768
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.7339449541284404
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,0.7353265920589882
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,0.8724882511721943
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,0.720036456643399
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,all,nll,1.8265647945131573
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.4810126582278481
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.4887218045112782
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.7214455147885122
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.5033628656377094
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,affected,nll,4.4201530745536015
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.8776978417266187
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.8772993981764736
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9793583812125988
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.9472415975920891
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.3525110238426894
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.8440366972477065
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.8445323983710451
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9718330591044005
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.9302866524090695
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.4577054994825726
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.8518518518518519
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.8609503143794424
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,0.9716420292352711
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,0.940363764796373
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.47504509780702875
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.8394160583941606
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.8287284353913693
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.9715313639359655
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.9193837695415846
zero_padding,accumulator,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.4474536201812518
zero_padding,accumulator,104,CAGF,pressure,all,accuracy,0.5871559633027523
zero_padding,accumulator,104,CAGF,pressure,all,macro_f1,0.5925553839320823
zero_padding,accumulator,104,CAGF,pressure,all,macro_auroc,0.7363456843893836
zero_padding,accumulator,104,CAGF,pressure,all,macro_auprc,0.5325129343386303
zero_padding,accumulator,104,CAGF,pressure,all,nll,3.3903772238432786
zero_padding,accumulator,104,CAGF,pressure,affected,accuracy,0.26582278481012656
zero_padding,accumulator,104,CAGF,pressure,affected,macro_f1,0.25836708828512106
zero_padding,accumulator,104,CAGF,pressure,affected,macro_auroc,0.5386674626666821
zero_padding,accumulator,104,CAGF,pressure,affected,macro_auprc,0.3359349322112885
zero_padding,accumulator,104,CAGF,pressure,affected,nll,6.7441759754805
zero_padding,accumulator,104,CAGF,pressure,unaffected,accuracy,0.7697841726618705
zero_padding,accumulator,104,CAGF,pressure,unaffected,macro_f1,0.7667420814479639
zero_padding,accumulator,104,CAGF,pressure,unaffected,macro_auroc,0.8717209416669076
zero_padding,accumulator,104,CAGF,pressure,unaffected,macro_auprc,0.7306115512717775
zero_padding,accumulator,104,CAGF,pressure,unaffected,nll,1.4842613865818362
zero_padding,accumulator,104,CAGF,vibration,all,accuracy,0.7293577981651376
zero_padding,accumulator,104,CAGF,vibration,all,macro_f1,0.7271793006531498
zero_padding,accumulator,104,CAGF,vibration,all,macro_auroc,0.872672414720179
zero_padding,accumulator,104,CAGF,vibration,all,macro_auprc,0.7250189958270881
zero_padding,accumulator,104,CAGF,vibration,all,nll,1.4567185065523167
zero_padding,accumulator,104,CAGF,vibration,affected,accuracy,0.7037037037037037
zero_padding,accumulator,104,CAGF,vibration,affected,macro_f1,0.7079396876099726
zero_padding,accumulator,104,CAGF,vibration,affected,macro_auroc,0.8608797583982446
zero_padding,accumulator,104,CAGF,vibration,affected,macro_auprc,0.6866649462787964
zero_padding,accumulator,104,CAGF,vibration,affected,nll,1.5327703758889262
zero_padding,accumulator,104,CAGF,vibration,unaffected,accuracy,0.7445255474452555
zero_padding,accumulator,104,CAGF,vibration,unaffected,macro_f1,0.7287684729064039
zero_padding,accumulator,104,CAGF,vibration,unaffected,macro_auroc,0.8793031182863734
